#Boxplots d'expressions du gène SMC1A en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 3.030, p-value = 0.006
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        6.189502
BA2172      KMT2A_re        6.504949
BA2488      PML-RARA        6.932195
BA2449 RUNX1-RUNX1T1        6.366490
BA3038    CBFB-MYH11        6.946889
BA2649      PML-RARA        7.362524
BA2909 RUNX1-RUNX1T1        6.315858
BA2947 RUNX1-RUNX1T1        5.843531
BA2564    CBFB-MYH11        7.520821
BA3243      PML-RARA        6.319473
BA2427    CBFB-MYH11        5.747829
BA2446   MLLT3-KMT2A        8.051153
BA2025   MLLT3-KMT2A        7.951050
BA2087   MLLT3-KMT2A        6.112517
BA2148    CBFB-MYH11        5.273594
BA3178   MLLT3-KMT2A        6.811458
BA2072    CBFB-MYH11        7.587599
BA2733    CBFB-MYH11        6.291818
BA2069   MLLT3-KMT2A        7.563211
BA2308   GATA2-MECOM        5.651804
BA2413   GATA2-MECOM        5.421982
BA2334    DEK-NUP214        5.706049
BA2050    DEK-NUP214        7.204657
BA2294 RUNX1-RUNX1T1        6.576701
BA2814   MLLT3-KMT2A        7.117386
BA2511   GATA2-MECOM        5.967846
BA2505   GATA2-MECOM        5.466284
BA2282      PML-RARA        6.141495
BA2482    CBFB-MYH11        6.600510
BA2906      KMT2A_re        7.266694
BA2956    CBFB-MYH11        5.924325
BA2737 RUNX1-RUNX1T1        6.132490
BA2463 RUNX1-RUNX1T1        5.277945
BA2992    CBFB-MYH11        7.329669
BA2260    CBFB-MYH11        6.440324
BA2524    CBFB-MYH11        6.330028
BA2811      PML-RARA        6.884921
BA2540   MLLT3-KMT2A        6.728768
BA2928   MLLT3-KMT2A        8.172322
BA2651   MLLT3-KMT2A        5.711381
BA3013      KMT2A_re        7.386670
BA2377   MLLT3-KMT2A        6.592031
BA2095      PML-RARA        7.573656
BA2727   GATA2-MECOM        6.269725
BA2053    CBFB-MYH11        5.319029
BA2354 RUNX1-RUNX1T1        6.552856
BA3145    DEK-NUP214        4.761452
BA2464      PML-RARA        6.622456
BA2541      KMT2A_re        6.733454
BA2143      PML-RARA        6.827340
BA2497      KMT2A_re        7.337051
BA2575    CBFB-MYH11        7.225431
BA2791      PML-RARA        5.725563
BA2709    CBFB-MYH11        6.668369
BA2281      PML-RARA        6.633834
BA2828    CBFB-MYH11        6.081488
BA2952   MLLT3-KMT2A        7.622059
BA2051    CBFB-MYH11        5.321988
BA2532      PML-RARA        5.703355
BA3011      PML-RARA        5.585299
BA2510      KMT2A_re        6.019124
BA2374      PML-RARA        7.933522
BA2031      KMT2A_re        7.728095
BA2066      KMT2A_re        7.847345
BA2304   MLLT3-KMT2A        7.335298
BA2355      KMT2A_re        5.940600
BA2322    CBFB-MYH11        7.304963
BA2121 RUNX1-RUNX1T1        7.342780
BA2944 RUNX1-RUNX1T1        6.736925
BA2978 RUNX1-RUNX1T1        7.321216
BA2587    CBFB-MYH11        7.275551
BA2623    CBFB-MYH11        6.929599
BA2426    CBFB-MYH11        6.728768
