#Boxplots d'expressions du gène JAK2 en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 6.836, p-value = 0.000
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        5.283989
BA2172      KMT2A_re        5.378923
BA2488      PML-RARA        6.410316
BA2449 RUNX1-RUNX1T1        5.130881
BA3038    CBFB-MYH11        7.619497
BA2649      PML-RARA        5.210079
BA2909 RUNX1-RUNX1T1        6.792869
BA2947 RUNX1-RUNX1T1        5.769945
BA2564    CBFB-MYH11        7.027681
BA3243      PML-RARA        7.082976
BA2427    CBFB-MYH11        6.128172
BA2446   MLLT3-KMT2A        6.574076
BA2025   MLLT3-KMT2A        6.478138
BA2087   MLLT3-KMT2A        6.634863
BA2148    CBFB-MYH11        5.135852
BA3178   MLLT3-KMT2A        6.732801
BA2072    CBFB-MYH11        7.192258
BA2733    CBFB-MYH11        6.661774
BA2069   MLLT3-KMT2A        6.769580
BA2308   GATA2-MECOM        5.842348
BA2413   GATA2-MECOM        5.708366
BA2334    DEK-NUP214        6.411763
BA2050    DEK-NUP214        5.672794
BA2294 RUNX1-RUNX1T1        6.265616
BA2814   MLLT3-KMT2A        6.514024
BA2511   GATA2-MECOM        6.696349
BA2505   GATA2-MECOM        6.973186
BA2282      PML-RARA        6.917333
BA2482    CBFB-MYH11        6.877187
BA2906      KMT2A_re        6.568400
BA2956    CBFB-MYH11        6.335555
BA2737 RUNX1-RUNX1T1        7.323095
BA2463 RUNX1-RUNX1T1        6.950170
BA2992    CBFB-MYH11        6.847765
BA2260    CBFB-MYH11        7.131215
BA2524    CBFB-MYH11        6.148463
BA2811      PML-RARA        6.019124
BA2540   MLLT3-KMT2A        6.431470
BA2928   MLLT3-KMT2A        6.557640
BA2651   MLLT3-KMT2A        5.665513
BA3013      KMT2A_re        5.728668
BA2377   MLLT3-KMT2A        6.529389
BA2095      PML-RARA        5.388036
BA2727   GATA2-MECOM        5.644259
BA2053    CBFB-MYH11        5.572279
BA2354 RUNX1-RUNX1T1        6.277841
BA3145    DEK-NUP214        6.081927
BA2464      PML-RARA        5.360357
BA2541      KMT2A_re        6.215848
BA2143      PML-RARA        6.342784
BA2497      KMT2A_re        6.222847
BA2575    CBFB-MYH11        7.375774
BA2791      PML-RARA        5.757935
BA2709    CBFB-MYH11        6.869035
BA2281      PML-RARA        5.421251
BA2828    CBFB-MYH11        6.990302
BA2952   MLLT3-KMT2A        6.740391
BA2051    CBFB-MYH11        6.425754
BA2532      PML-RARA        5.667789
BA3011      PML-RARA        4.845625
BA2510      KMT2A_re        6.052379
BA2374      PML-RARA        5.797580
BA2031      KMT2A_re        6.625214
BA2066      KMT2A_re        7.100070
BA2304   MLLT3-KMT2A        6.829709
BA2355      KMT2A_re        5.398549
BA2322    CBFB-MYH11        6.597852
BA2121 RUNX1-RUNX1T1        6.052796
BA2944 RUNX1-RUNX1T1        6.184638
BA2978 RUNX1-RUNX1T1        7.115177
BA2587    CBFB-MYH11        6.999254
BA2623    CBFB-MYH11        6.660142
BA2426    CBFB-MYH11        6.825509
BA2786   MLLT3-KMT2A        6.035238
BA2483      KMT2A_re        6.501039
BA3002      KMT2A_re        6.689745
