#Boxplots d'expressions du gène KRAS en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 4.301, p-value = 0.000
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        5.263187
BA2172      KMT2A_re        6.431936
BA2488      PML-RARA        6.141075
BA2449 RUNX1-RUNX1T1        6.304181
BA3038    CBFB-MYH11        6.028967
BA2649      PML-RARA        6.026575
BA2909 RUNX1-RUNX1T1        6.500025
BA2947 RUNX1-RUNX1T1        6.029834
BA2564    CBFB-MYH11        6.125525
BA3243      PML-RARA        6.045681
BA2427    CBFB-MYH11        7.278988
BA2446   MLLT3-KMT2A        6.132085
BA2025   MLLT3-KMT2A        6.716676
BA2087   MLLT3-KMT2A        6.695806
BA2148    CBFB-MYH11        6.921110
BA3178   MLLT3-KMT2A        6.644646
BA2072    CBFB-MYH11        6.218877
BA2733    CBFB-MYH11        7.135966
BA2069   MLLT3-KMT2A        5.914372
BA2308   GATA2-MECOM        6.583548
BA2413   GATA2-MECOM        6.237516
BA2334    DEK-NUP214        6.557640
BA2050    DEK-NUP214        6.166520
BA2294 RUNX1-RUNX1T1        5.735529
BA2814   MLLT3-KMT2A        6.584055
BA2511   GATA2-MECOM        6.659014
BA2505   GATA2-MECOM        6.284624
BA2282      PML-RARA        5.998073
BA2482    CBFB-MYH11        6.129474
BA2906      KMT2A_re        6.324087
BA2956    CBFB-MYH11        6.658455
BA2737 RUNX1-RUNX1T1        6.399795
BA2463 RUNX1-RUNX1T1        6.686990
BA2992    CBFB-MYH11        6.967032
BA2260    CBFB-MYH11        6.718375
BA2524    CBFB-MYH11        7.135966
BA2811      PML-RARA        6.537929
BA2540   MLLT3-KMT2A        6.539386
BA2928   MLLT3-KMT2A        6.485119
BA2651   MLLT3-KMT2A        6.798747
BA3013      KMT2A_re        6.213634
BA2377   MLLT3-KMT2A        6.752517
BA2095      PML-RARA        5.526855
BA2727   GATA2-MECOM        6.827340
BA2053    CBFB-MYH11        7.305918
BA2354 RUNX1-RUNX1T1        5.409575
BA3145    DEK-NUP214        6.132085
BA2464      PML-RARA        5.701824
BA2541      KMT2A_re        6.237998
BA2143      PML-RARA        5.741663
BA2497      KMT2A_re        6.207402
BA2575    CBFB-MYH11        6.529883
BA2791      PML-RARA        5.790075
BA2709    CBFB-MYH11        6.599996
BA2281      PML-RARA        6.054487
BA2828    CBFB-MYH11        6.426720
BA2952   MLLT3-KMT2A        6.320369
BA2051    CBFB-MYH11        7.455713
BA2532      PML-RARA        5.630167
BA3011      PML-RARA        5.432949
BA2510      KMT2A_re        5.853417
BA2374      PML-RARA        6.012926
BA2031      KMT2A_re        6.146309
BA2066      KMT2A_re        6.609553
BA2304   MLLT3-KMT2A        6.340527
BA2355      KMT2A_re        7.860877
BA2322    CBFB-MYH11        5.460372
BA2121 RUNX1-RUNX1T1        6.204815
BA2944 RUNX1-RUNX1T1        5.935343
BA2978 RUNX1-RUNX1T1        6.657378
BA2587    CBFB-MYH11        5.968668
BA2623    CBFB-MYH11        6.051966
BA2426    CBFB-MYH11        6.405499
BA2786   MLLT3-KMT2A        6.698617
BA2483      KMT2A_re        6.500025
BA3002      KMT2A_re        6.948816
BA2639    CBFB-MYH11        6.366009
BA2501      PML-RARA        6.229043
BA3407      KMT2A_re        6.884307
BA2646      PML-RARA        6.025373
BA2306 RUNX1-RUNX1T1        5.986654
BA2842 RUNX1-RUNX1T1        6.949458
BA2904    CBFB-MYH11        6.277385
BA2234      KMT2A_re        6.051521
BA2022      PML-RARA        6.462346
BA2037   GATA2-MECOM        5.951938
