#Boxplots d'expressions du gène CEBPA en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 14.530, p-value = 0.000
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        4.088757
BA2172      KMT2A_re        2.721907
BA2488      PML-RARA        4.692932
BA2449 RUNX1-RUNX1T1        1.026255
BA3038    CBFB-MYH11        2.927858
BA2649      PML-RARA        4.095948
BA2909 RUNX1-RUNX1T1        2.719360
BA2947 RUNX1-RUNX1T1        1.886115
BA2564    CBFB-MYH11        3.772972
BA3243      PML-RARA        2.788864
BA2427    CBFB-MYH11        3.049849
BA2446   MLLT3-KMT2A        3.866258
BA2025   MLLT3-KMT2A        3.652178
BA2087   MLLT3-KMT2A        4.764239
BA2148    CBFB-MYH11        2.398132
BA3178   MLLT3-KMT2A        4.101167
BA2072    CBFB-MYH11        3.355943
BA2733    CBFB-MYH11        4.054813
BA2069   MLLT3-KMT2A        4.170980
BA2308   GATA2-MECOM        2.075515
BA2413   GATA2-MECOM        1.779380
BA2334    DEK-NUP214        3.535254
BA2050    DEK-NUP214        3.554686
BA2294 RUNX1-RUNX1T1        2.843610
BA2814   MLLT3-KMT2A        4.647671
BA2511   GATA2-MECOM        1.809225
BA2505   GATA2-MECOM        3.117240
BA2282      PML-RARA        3.111623
BA2482    CBFB-MYH11        2.427321
BA2906      KMT2A_re        3.099799
BA2956    CBFB-MYH11        2.482581
BA2737 RUNX1-RUNX1T1        5.573386
BA2463 RUNX1-RUNX1T1        3.335437
BA2992    CBFB-MYH11        3.241815
BA2260    CBFB-MYH11        3.677227
BA2524    CBFB-MYH11        3.314149
BA2811      PML-RARA        3.756626
BA2540   MLLT3-KMT2A        3.254148
BA2928   MLLT3-KMT2A        4.570145
BA2651   MLLT3-KMT2A        3.761947
BA3013      KMT2A_re        3.413989
BA2377   MLLT3-KMT2A        4.768863
BA2095      PML-RARA        4.438942
BA2727   GATA2-MECOM        1.750631
BA2053    CBFB-MYH11        3.439006
BA2354 RUNX1-RUNX1T1        2.876171
BA3145    DEK-NUP214        4.594386
BA2464      PML-RARA        3.795526
BA2541      KMT2A_re        2.919588
BA2143      PML-RARA        2.530064
BA2497      KMT2A_re        3.880783
BA2575    CBFB-MYH11        3.744920
BA2791      PML-RARA        3.827749
BA2709    CBFB-MYH11        3.119439
BA2281      PML-RARA        3.192001
BA2828    CBFB-MYH11        1.909557
BA2952   MLLT3-KMT2A        4.777013
BA2051    CBFB-MYH11        3.084249
BA2532      PML-RARA        4.192187
BA3011      PML-RARA        3.689458
BA2510      KMT2A_re        3.510085
BA2374      PML-RARA        4.364592
BA2031      KMT2A_re        3.238586
BA2066      KMT2A_re        3.540231
BA2304   MLLT3-KMT2A        4.137864
BA2355      KMT2A_re        2.423869
BA2322    CBFB-MYH11        2.036449
BA2121 RUNX1-RUNX1T1        1.802921
BA2944 RUNX1-RUNX1T1        1.409259
BA2978 RUNX1-RUNX1T1        2.535382
BA2587    CBFB-MYH11        2.451323
BA2623    CBFB-MYH11        2.742431
BA2426    CBFB-MYH11        2.683474
BA2786   MLLT3-KMT2A        2.586312
BA2483      KMT2A_re        3.280666
BA3002      KMT2A_re        2.830363
BA2639    CBFB-MYH11        2.609716
BA2501      PML-RARA        3.403350
BA3407      KMT2A_re        2.974501
BA2646      PML-RARA        3.512098
BA2306 RUNX1-RUNX1T1        1.084624
BA2842 RUNX1-RUNX1T1        2.538850
BA2904    CBFB-MYH11        3.007263
BA2234      KMT2A_re        4.460121
BA2022      PML-RARA        4.073170
BA2037   GATA2-MECOM        1.921464
BA2882   MLLT3-KMT2A        4.158979
BA2728   GATA2-MECOM        3.260121
BA2951   GATA2-MECOM        2.682109
BA2584      KMT2A_re        3.478881
BA2047      PML-RARA        5.192341
BA2101    CBFB-MYH11        0.507603
BA2507    CBFB-MYH11        0.917020
BA2500      PML-RARA        3.377439
BA2830    CBFB-MYH11        1.613156
BA2353    CBFB-MYH11        2.509989
BA3118    CBFB-MYH11        3.694815
BA3206 RUNX1-RUNX1T1        1.742355
BA3103    CBFB-MYH11        3.224386
BA3187    CBFB-MYH11        1.553160
BA3098    CBFB-MYH11        3.097641
BA3126      KMT2A_re        3.407834
BA3418   GATA2-MECOM        1.985541
BA3085 RUNX1-RUNX1T1        2.322556
BA3173 RUNX1-RUNX1T1        1.327774
BA3374      KMT2A_re        3.802032
BA3403      KMT2A_re        3.704809
BA3222      KMT2A_re        3.453522
BA3167   MLLT3-KMT2A        4.138243
BA3430   MLLT3-KMT2A        2.785699
BA3384      KMT2A_re        4.137479
BA3449   GATA2-MECOM        0.989571
BA3163   MLLT3-KMT2A        3.148964
BA3158 RUNX1-RUNX1T1        1.990437
BA3162    CBFB-MYH11        3.162050
BA3084      KMT2A_re        2.119186
BA3169      KMT2A_re        3.430446
BA3438      KMT2A_re        4.141738
BA3191    CBFB-MYH11        3.431433
BA3448      KMT2A_re        3.520336
BA3094      KMT2A_re        3.684390
BA3373   GATA2-MECOM        1.850575
BA3319    CBFB-MYH11        2.992753
BA3240      BCR-ABL1        3.592348
BA3264      PML-RARA        4.098734
BA3417      BCR-ABL1        1.871475
BA3213    CBFB-MYH11        2.343023
BA3250    CBFB-MYH11        2.095142
BA3177    CBFB-MYH11        2.778890
BA3182    CBFB-MYH11        2.347954
BA3369    CBFB-MYH11        2.666683
