#Boxplots d'expressions du gène SF3B1 en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 2.381, p-value = 0.025
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        8.739106
BA2172      KMT2A_re        8.519348
BA2488      PML-RARA        8.521901
BA2449 RUNX1-RUNX1T1        9.016588
BA3038    CBFB-MYH11        8.236799
BA2649      PML-RARA        8.409000
BA2909 RUNX1-RUNX1T1        8.371353
BA2947 RUNX1-RUNX1T1        8.883294
BA2564    CBFB-MYH11        8.378700
BA3243      PML-RARA        8.506650
BA2427    CBFB-MYH11        8.683913
BA2446   MLLT3-KMT2A        8.484076
BA2025   MLLT3-KMT2A        8.263965
BA2087   MLLT3-KMT2A        8.549532
BA2148    CBFB-MYH11        8.328931
BA3178   MLLT3-KMT2A        8.675379
BA2072    CBFB-MYH11        8.394931
BA2733    CBFB-MYH11        8.887974
BA2069   MLLT3-KMT2A        8.194113
BA2308   GATA2-MECOM        9.167845
BA2413   GATA2-MECOM        9.084943
BA2334    DEK-NUP214        9.020115
BA2050    DEK-NUP214        8.686769
BA2294 RUNX1-RUNX1T1        8.748006
BA2814   MLLT3-KMT2A        8.289563
BA2511   GATA2-MECOM        8.924158
BA2505   GATA2-MECOM        8.827349
BA2282      PML-RARA        8.606085
BA2482    CBFB-MYH11        8.852593
BA2906      KMT2A_re        9.160132
BA2956    CBFB-MYH11        9.183380
BA2737 RUNX1-RUNX1T1        9.020115
BA2463 RUNX1-RUNX1T1        9.131404
BA2992    CBFB-MYH11        8.695368
BA2260    CBFB-MYH11        8.399605
BA2524    CBFB-MYH11        8.715624
BA2811      PML-RARA        8.652853
BA2540   MLLT3-KMT2A        8.971424
BA2928   MLLT3-KMT2A        8.516799
BA2651   MLLT3-KMT2A        8.924158
BA3013      KMT2A_re        8.846244
BA2377   MLLT3-KMT2A        8.110985
BA2095      PML-RARA        8.435176
BA2727   GATA2-MECOM        8.622424
BA2053    CBFB-MYH11        8.469225
BA2354 RUNX1-RUNX1T1        8.389793
BA3145    DEK-NUP214        9.175594
BA2464      PML-RARA        8.184160
BA2541      KMT2A_re        8.940880
BA2143      PML-RARA        8.778046
BA2497      KMT2A_re        8.152841
BA2575    CBFB-MYH11        8.216291
BA2791      PML-RARA        8.901037
