#Boxplots d'expressions du gène GATA2 en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 9.872, p-value = 0.000
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        6.953448
BA2172      KMT2A_re        7.726723
BA2488      PML-RARA        8.168401
BA2449 RUNX1-RUNX1T1        5.213276
BA3038    CBFB-MYH11        6.412270
BA2649      PML-RARA        7.157984
BA2909 RUNX1-RUNX1T1        7.516301
BA2947 RUNX1-RUNX1T1        8.597136
BA2564    CBFB-MYH11        4.705238
BA3243      PML-RARA        9.589095
BA2427    CBFB-MYH11        4.339033
BA2446   MLLT3-KMT2A        2.318122
BA2025   MLLT3-KMT2A        2.320431
BA2087   MLLT3-KMT2A        2.555851
BA2148    CBFB-MYH11        8.160596
BA3178   MLLT3-KMT2A       -0.106093
BA2072    CBFB-MYH11        5.145431
BA2733    CBFB-MYH11        5.321260
BA2069   MLLT3-KMT2A        1.067565
BA2308   GATA2-MECOM        7.877320
BA2413   GATA2-MECOM        7.290774
BA2334    DEK-NUP214        7.645112
BA2050    DEK-NUP214        7.305918
BA2294 RUNX1-RUNX1T1        7.909508
BA2814   MLLT3-KMT2A        5.886440
BA2511   GATA2-MECOM        7.611230
BA2505   GATA2-MECOM        7.274627
BA2282      PML-RARA        2.396038
BA2482    CBFB-MYH11        8.456969
BA2906      KMT2A_re        2.278256
BA2956    CBFB-MYH11        3.230736
BA2737 RUNX1-RUNX1T1        0.583389
BA2463 RUNX1-RUNX1T1        2.179295
BA2992    CBFB-MYH11        3.784918
BA2260    CBFB-MYH11        4.493462
BA2524    CBFB-MYH11        4.830239
BA2811      PML-RARA        8.476631
BA2540   MLLT3-KMT2A        4.688368
BA2928   MLLT3-KMT2A        4.177533
BA2651   MLLT3-KMT2A        6.924329
BA3013      KMT2A_re        5.879657
BA2377   MLLT3-KMT2A        2.368431
BA2095      PML-RARA        8.052884
BA2727   GATA2-MECOM        8.298209
BA2053    CBFB-MYH11        7.028414
BA2354 RUNX1-RUNX1T1        5.887224
BA3145    DEK-NUP214        8.208181
BA2464      PML-RARA        7.315791
BA2541      KMT2A_re        7.652770
BA2143      PML-RARA        6.083190
BA2497      KMT2A_re       -0.200352
BA2575    CBFB-MYH11        5.359658
BA2791      PML-RARA        7.224594
BA2709    CBFB-MYH11        4.714072
BA2281      PML-RARA        7.822617
BA2828    CBFB-MYH11        7.708401
BA2952   MLLT3-KMT2A        6.434938
BA2051    CBFB-MYH11        4.759378
BA2532      PML-RARA        7.835544
BA3011      PML-RARA        7.331640
BA2510      KMT2A_re        0.277265
BA2374      PML-RARA        6.503483
BA2031      KMT2A_re        4.024523
BA2066      KMT2A_re        4.445553
BA2304   MLLT3-KMT2A       -0.015069
BA2355      KMT2A_re        5.322335
BA2322    CBFB-MYH11        7.089743
BA2121 RUNX1-RUNX1T1        5.705301
BA2944 RUNX1-RUNX1T1        8.145134
BA2978 RUNX1-RUNX1T1        5.221734
BA2587    CBFB-MYH11        5.152071
BA2623    CBFB-MYH11        6.633834
BA2426    CBFB-MYH11        6.737459
BA2786   MLLT3-KMT2A        4.916854
BA2483      KMT2A_re        7.943141
BA3002      KMT2A_re        7.085217
BA2639    CBFB-MYH11        7.231266
BA2501      PML-RARA        7.164698
BA3407      KMT2A_re        4.819028
BA2646      PML-RARA        7.492562
BA2306 RUNX1-RUNX1T1        5.044443
BA2842 RUNX1-RUNX1T1        4.408029
BA2904    CBFB-MYH11       10.175300
BA2234      KMT2A_re        1.051640
BA2022      PML-RARA        7.703303
BA2037   GATA2-MECOM        8.247179
BA2882   MLLT3-KMT2A        3.779593
BA2728   GATA2-MECOM        7.285258
BA2951   GATA2-MECOM        8.469225
BA2584      KMT2A_re        2.243494
BA2047      PML-RARA        7.778460
BA2101    CBFB-MYH11        4.651209
BA2507    CBFB-MYH11        6.805454
BA2500      PML-RARA        6.701940
BA2830    CBFB-MYH11        6.920501
BA2353    CBFB-MYH11        6.918549
BA3118    CBFB-MYH11        5.989179
BA3206 RUNX1-RUNX1T1        6.341901
BA3103    CBFB-MYH11        5.060692
BA3187    CBFB-MYH11        5.114332
BA3098    CBFB-MYH11        7.029781
BA3126      KMT2A_re        2.644021
