#Boxplots d'expressions du gène TET2 en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 4.435, p-value = 0.000
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        5.572651
BA2172      KMT2A_re        5.614420
BA2488      PML-RARA        6.163915
BA2449 RUNX1-RUNX1T1        6.248198
BA3038    CBFB-MYH11        6.519178
BA2649      PML-RARA        5.218515
BA2909 RUNX1-RUNX1T1        6.388374
BA2947 RUNX1-RUNX1T1        5.526494
BA2564    CBFB-MYH11        6.479659
BA3243      PML-RARA        6.465284
BA2427    CBFB-MYH11        6.214967
BA2446   MLLT3-KMT2A        6.003473
BA2025   MLLT3-KMT2A        6.353068
BA2087   MLLT3-KMT2A        5.611374
BA2148    CBFB-MYH11        6.058712
BA3178   MLLT3-KMT2A        5.020563
BA2072    CBFB-MYH11        6.283736
BA2733    CBFB-MYH11        5.953169
BA2069   MLLT3-KMT2A        6.010467
BA2308   GATA2-MECOM        5.072692
BA2413   GATA2-MECOM        5.328849
BA2334    DEK-NUP214        5.669362
BA2050    DEK-NUP214        5.653358
BA2294 RUNX1-RUNX1T1        5.875402
BA2814   MLLT3-KMT2A        5.983861
BA2511   GATA2-MECOM        5.745108
BA2505   GATA2-MECOM        6.068435
BA2282      PML-RARA        6.482680
BA2482    CBFB-MYH11        6.087497
BA2906      KMT2A_re        5.526855
BA2956    CBFB-MYH11        5.835228
BA2737 RUNX1-RUNX1T1        5.370850
BA2463 RUNX1-RUNX1T1        4.613977
BA2992    CBFB-MYH11        6.264750
BA2260    CBFB-MYH11        6.278268
BA2524    CBFB-MYH11        6.319914
BA2811      PML-RARA        4.878689
BA2540   MLLT3-KMT2A        6.626848
BA2928   MLLT3-KMT2A        5.172767
BA2651   MLLT3-KMT2A        6.068013
BA3013      KMT2A_re        5.898407
BA2377   MLLT3-KMT2A        6.292251
BA2095      PML-RARA        5.323759
BA2727   GATA2-MECOM        4.806078
BA2053    CBFB-MYH11        5.988353
BA2354 RUNX1-RUNX1T1        5.750230
BA3145    DEK-NUP214        5.517315
BA2464      PML-RARA        5.827401
BA2541      KMT2A_re        6.166974
BA2143      PML-RARA        5.917586
