ID_sample	TypeMutation	ExpressionGene
BA2418	NonMut	5.42857060288721
BA2816	NonMut	5.36072833704901
BA2656	NonMut	3.65263152336696
BA2814	NonMut	4.23701647161103
BA2631	NonMut	7.37396310701658
BA2023	NonMut	-0.425828695317915
BA2485	NonMut	7.17116786854616
BA2455	NonMut	0.213349457050806
BA2025	NonMut	5.99479766689368
BA2636	NonMut	6.64186594668035
BA2325	NonMut	4.27232629182903
BA2169	NonMut	7.30411511402805
BA2156	NonMut	8.99558616821901
BA2511	NonMut	4.81690090080098
BA2939	NonMut	7.64377441186557
BA2168	NonMut	3.54447318338801
BA2505	NonMut	6.69861654752334
BA2860	NonMut	6.10105446354612
BA2707	NonMut	4.47937233979517
BA2871	NonMut	6.4442145827922
BA2655	NonMut	6.1522898333018
BA2227	NonMut	6.87084783224833
BA2523	NonMut	8.62516478231551
BA2603	NonMut	6.26033254809805
BA2808	NonMut	6.80486837491
BA2282	NonMut	0.275450535390316
BA2812	NonMut	0.390163792184238
BA2822	NonMut	6.64684027167279
BA2594	NonMut	7.31665510949842
BA2747	NonMut	6.53543485984192
BA2561	NonMut	1.51130448384538
BA2567	NonMut	1.72847085742469
BA2906	NonMut	6.151452910791
BA2956	NonMut	5.88606180557595
BA2737	NonMut	3.93165864889064
BA2110	NonMut	3.98774117772589
BA2992	NonMut	5.40957494113667
BA2220	NonMut	5.05504885396523
BA2772	NonMut	5.93332587992066
BA2935	NonMut	6.4108151402329
BA2260	NonMut	4.5552347102947
BA2676	NonMut	7.74536502725477
BA2524	NonMut	7.27555120012057
BA2811	NonMut	5.21501701134356
BA2540	NonMut	5.98011491063707
BA2928	NonMut	6.05650405294687
BA2302	NonMut	6.56685915377229
BA2595	NonMut	7.36047250037276
BA2792	NonMut	6.66177361256097
BA2651	NonMut	6.88867708372879
BA2619	NonMut	8.67821802831458
BA3013	NonMut	5.69333061318898
BA2405	NonMut	5.94473215258657
BA2735	NonMut	5.40147695209821
BA2856	NonMut	5.36476332195428
BA2499	NonMut	8.03722226484621
BA2463	NonMut	-0.256578476181957
BA2095	NonMut	5.73627139725326
BA2901	NonMut	4.75201016058728
BA2275	NonMut	7.82833379039141
BA2387	NonMut	8.6279105840654
BA2195	NonMut	6.92111028015582
BA2688	NonMut	5.64352989350398
BA2787	NonMut	3.13490199455068
BA2420	NonMut	7.9003747386446
BA2122	NonMut	4.4543011664344
BA2081	NonMut	8.48656626341456
BA2354	NonMut	9.28155652487085
BA3273	NonMut	0.651829022283505
BA2893	NonMut	6.14672505812723
BA2044	NonMut	7.70961368830257
BA2489	NonMut	5.95233629524957
BA2720	NonMut	5.0932101529727
BA2908	NonMut	7.7071077714624
BA2054	NonMut	5.13193342655662
BA2526	NonMut	5.60348204059795
BA2041	NonMut	6.14889515620208
BA2464	NonMut	7.70197141870837
BA2902	NonMut	5.85341733924409
BA2143	NonMut	7.12590219224429
BA2094	NonMut	0.162179847700664
BA2769	NonMut	6.82369230677028
BA2843	NonMut	7.68775219309565
BA2592	NonMut	6.28328278970437
BA2497	NonMut	-1.79323399416306
BA2718	NonMut	7.99739906746641
BA2575	NonMut	5.99724316529864
BA2096	NonMut	6.21496669116308
BA2593	NonMut	5.69295647546023
BA2791	NonMut	6.3688389446517
BA2620	NonMut	7.19985683529985
BA2629	NonMut	5.91637612602088
BA2870	NonMut	2.62348222679061
BA2423	NonMut	2.36769406332286
BA2682	NonMut	7.64895583047878
BA2276	NonMut	5.42161592263156
BA2348	NonMut	2.91773529558035
BA2709	NonMut	6.00841658197255
BA2694	NonMut	6.30006188044534
BA2538	NonMut	5.37928711694374
BA2583	NonMut	7.81538872947805
BA2415	NonMut	4.50065722085035
BA2221	NonMut	4.19332061557143
BA3025	NonMut	7.20800173217813
BA2514	NonMut	5.86940153677441
BA2520	NonMut	4.68486735962429
BA2441	NonMut	7.72277870826456
BA2153	NonMut	8.99906762077278
BA2479	NonMut	3.64055833212888
BA2281	NonMut	4.88780360986739
BA2657	NonMut	4.35206524028425
BA2932	NonMut	7.52657913903788
BA2123	NonMut	6.19874995357892
BA2844	NonMut	7.31484141146978
BA2660	NonMut	5.87260128091849
BA2836	NonMut	7.15078589361001
BA3027	NonMut	2.43277955517649
BA2714	NonMut	7.35673455123978
BA2139	NonMut	1.49445405603774
BA2251	NonMut	7.64135506224067
BA2952	NonMut	4.05764463767079
BA2440	NonMut	5.83560892628546
BA2036	NonMut	5.0083041453619
BA2828	NonMut	7.44544500262934
BA2410	NonMut	7.51527675972318
BA2051	NonMut	5.25714318052804
BA2532	NonMut	4.7790741086654
BA2986	NonMut	8.01965582601105
BA2494	NonMut	6.43793151264448
BA2515	NonMut	6.68127929274665
BA2748	NonMut	7.62437772428186
BA2970	NonMut	5.98303645552473
BA2622	NonMut	4.83724303208421
BA2839	NonMut	7.48490734822992
BA2052	NonMut	5.78192253760815
BA3011	NonMut	3.98080879790434
BA2868	NonMut	6.52324588492183
BA2510	NonMut	6.50804753914762
BA2691	NonMut	1.42234206716286
BA2374	NonMut	7.01983909137586
BA2670	NonMut	5.55778136463102
BA2675	NonMut	7.92045916247849
BA2589	NonMut	5.29733962996603
BA2031	NonMut	4.36276075031951
BA2066	NonMut	5.94221717949707
BA2344	NonMut	5.28107931681894
BA2459	NonMut	5.17241204196236
BA2229	NonMut	7.33250978911574
BA2559	NonMut	4.47062750328023
BA2093	NonMut	8.6697155276332
BA2000	NonMut	7.94314055717551
BA2425	NonMut	5.65372634921578
BA2905	NonMut	7.50539293842063
BA2304	NonMut	-0.736047992509252
BA2976	NonMut	6.62737493861003
BA2386	NonMut	6.41227021268222
BA2035	NonMut	5.79487700443781
BA2760	NonMut	5.5985184260425
BA2201	NonMut	5.93777047922961
BA2355	NonMut	4.98897342757444
BA2113	NonMut	8.53327685252825
BA2155	NonMut	7.62437772428186
BA2955	NonMut	4.5391313162393
BA2322	NonMut	7.97894297933459
BA2376	NonMut	3.16972930293428
BA2020	NonMut	5.28216189346069
BA2226	NonMut	5.88838394030345
BA2121	NonMut	5.77488348222962
BA2033	NonMut	5.59251221721887
BA2867	NonMut	8.57394218930808
BA2089	NonMut	3.23189129338738
BA2224	NonMut	8.09067732991193
BA2046	NonMut	7.94314055717551
BA2972	NonMut	8.02685700006077
BA2978	NonMut	4.44482165400227
BA2829	NonMut	7.62320575204897
BA2851	NonMut	8.58992566833602
BA2461	NonMut	4.86570889780568
BA2695	NonMut	4.77523727497609
BA2623	NonMut	7.62925234894777
BA2426	NonMut	6.97110220501606
BA2271	NonMut	-0.425828695317915
BA3004	NonMut	6.43437499992686
BA2579	NonMut	4.6788765540465
BA3010	NonMut	4.41460197309359
BA2662	NonMut	5.59027419096801
BA2674	NonMut	9.2429894144776
BA2280	NonMut	7.13433489569232
BA2512	NonMut	2.98186111032531
BA2658	NonMut	5.58159000678894
BA2394	NonMut	6.89644993218602
BA2950	NonMut	4.65477615366599
BA2981	NonMut	4.87586349576247
BA2934	NonMut	2.17173440950598
BA2249	NonMut	7.01472936087095
BA2034	NonMut	8.61607464234973
BA2109	NonMut	4.81867438751018
BA2242	NonMut	4.90326139384486
BA2277	NonMut	8.35358316301659
BA2727	NonMut	7.28438406463884
BA2132	NonMut	6.09600230844392
BA2618	NonMut	6.99925381802676
BA2521	NonMut	6.90558799283489
BA2846	NonMut	7.00565090016862
BA2885	NonMut	1.13209845200278
BA2775	NonMut	3.52621202722456
BA2402	NonMut	6.7630173908565
BA2097	NonMut	7.10771088589405
BA2786	NonMut	2.25371361358042
BA2399	NonMut	6.48220324595878
BA2850	NonMut	6.27245301532753
BA2174	NonMut	6.06843510757967
BA2004	NonMut	7.08821062221174
BA3001	NonMut	7.12590219224429
BA2311	NonMut	4.39292391038912
BA2483	NonMut	3.32807645348226
BA2837	NonMut	7.52987979374564
BA2724	NonMut	4.5990180150559
BA2911	NonMut	6.75946045637828
BA2821	NonMut	8.00107447892983
BA2233	NonMut	6.24592732813786
BA2744	NonMut	6.45401948854285
BA2880	NonMut	4.97805997780333
BA2621	NonMut	3.5362979263788
BA3002	NonMut	2.97228864719493
BA2501	NonMut	5.07976129224881
BA2301	NonMut	3.86710818348133
BA2852	NonMut	4.67708963797245
BA2133	NonMut	4.28927616177022
BA2866	NonMut	6.35306835134338
BA2212	NonMut	6.32036876736161
BA2685	NonMut	5.48468121276611
BA2273	NonMut	7.37675245327076
BA2477	NonMut	8.57659398663682
BA2659	NonMut	7.88793681406652
BA2124	NonMut	6.65845499115322
BA2363	NonMut	6.91665453342353
BA2369	NonMut	6.92764387831615
BA2534	NonMut	6.74557828155057
BA2400	NonMut	8.25764420926654
BA2762	NonMut	7.60044547310861
BA2312	NonMut	7.8894951557827
BA2211	NonMut	5.28073246291878
BA2171	NonMut	6.40503611780804
BA2746	NonMut	4.63527142594282
BA2798	NonMut	7.01129464656936
BA2809	NonMut	9.26335235036244
BA2288	NonMut	6.31720357778214
BA2801	NonMut	4.13824319852488
BA2588	NonMut	7.66735491479546
BA2296	NonMut	7.55867055300222
BA2903	NonMut	2.6560583580885
BA2473	NonMut	5.65139228908545
BA2545	NonMut	5.62868512576849
BA2840	NonMut	4.79032535890257
BA2528	NonMut	6.79158437688518
BA3407	NonMut	4.94668602882429
BA2240	NonMut	7.7729524118183
BA2926	NonMut	7.01543819204674
BA2272	NonMut	6.3423350524195
BA2306	NonMut	5.04621645682115
BA2765	NonMut	3.98649459567883
BA2904	NonMut	7.79663560293131
BA2883	NonMut	5.99890598903284
BA2726	NonMut	-1.00974723907371
BA2234	NonMut	2.12152501264232
BA2228	NonMut	5.62043017440298
BA2037	NonMut	9.4045391740165
BA3009	NonMut	5.96264354381231
BA2842	NonMut	2.25911507046517
BA2442	NonMut	6.41897137635364
BA2882	NonMut	3.53291440511488
BA2758	NonMut	2.4978306958102
BA2705	NonMut	6.8576823032308
BA2663	NonMut	3.17350672344865
BA2570	NonMut	7.24138386390375
BA2764	NonMut	5.17699814732324
BA2209	NonMut	7.02415111976065
BA2989	NonMut	7.32679901700122
BA2855	NonMut	4.85724763111666
BA2261	NonMut	7.74808252538179
BA2721	NonMut	6.34190143280827
BA2930	NonMut	2.84242237772409
BA2715	NonMut	6.53249965977741
BA2469	NonMut	5.80492505261512
BA2269	NonMut	3.10489818725874
BA2098	NonMut	4.7941665840707
BA2778	NonMut	3.17944274470636
BA2163	NonMut	5.72978046990601
BA2379	NonMut	5.43621855884092
BA2817	NonMut	3.81521123693014
BA3153	NonMut	5.02619905861961
BA2820	NonMut	6.19646958807837
BA2723	NonMut	5.3277279235139
BA2704	NonMut	7.27022547665066
BA2088	NonMut	5.81570333041158
BA2116	NonMut	6.54042498941119
BA2584	NonMut	3.43900565903568
BA3079	NonMut	6.59785150913547
BA2417	NonMut	1.25696002199891
BA2361	NonMut	5.51462217129908
BA2492	NonMut	3.30695131155452
BA2552	NonMut	5.54506701473391
BA2472	NonMut	4.23625755420962
BA2994	NonMut	4.69471321352097
BA2047	NonMut	5.53758769155616
BA2101	NonMut	7.01271335596315
BA2082	NonMut	8.0179995830141
BA2879	NonMut	5.92036694036748
BA2577	NonMut	8.44724078411408
BA2456	NonMut	0.240701063558228
BA2175	NonMut	5.41173058943586
BA2824	NonMut	4.91302715387873
BA2507	NonMut	7.49457772487061
BA2563	NonMut	3.16152901437988
BA2470	NonMut	8.74800571415782
BA2984	NonMut	5.55778136463102
BA2697	NonMut	3.02935460711532
BA2079	NonMut	2.04428550060962
BA2999	NonMut	8.99906762077278
BA2644	NonMut	6.33046496181519
BA2011	NonMut	4.6706843537504
BA2217	NonMut	8.64449262965366
BA2776	NonMut	5.87139334737162
BA2218	NonMut	3.9200316734717
BA2914	NonMut	4.80249649532499
BA2500	NonMut	5.25002967084118
BA2406	NonMut	5.17988483740919
BA2303	NonMut	3.81737153202812
BA2160	NonMut	7.32489473499785
BA2040	NonMut	4.10430197787171
BA2516	NonMut	6.90032088066256
BA3036	NonMut	7.26503778677364
BA2971	NonMut	8.84806156927188
BA3118	NonMut	6.67724465459247
BA3202	NonMut	4.94702787792631
BA3306	NonMut	4.17828103107484
BA3371	NonMut	6.16270217963845
BA3413	NonMut	8.43037965011906
BA3411	NonMut	7.23805703314362
BA3133	NonMut	8.44966638628301
BA3164	NonMut	5.95559861955689
BA3451	NonMut	4.06401487195903
BA3286	NonMut	7.00490622738367
BA3212	NonMut	1.8338629705864
BA3271	NonMut	7.53974354156668
BA3152	NonMut	5.91992653150053
BA3095	NonMut	7.10160504306164
BA3251	NonMut	6.08621852980205
BA3362	NonMut	5.42125052108752
BA3400	NonMut	5.89003355654074
BA3135	NonMut	6.26881149847343
BA3408	NonMut	2.57836343869641
BA3098	NonMut	8.32449794408229
BA3435	NonMut	9.3735473533766
BA3261	NonMut	8.07426638068647
BA3203	NonMut	6.97250726431014
BA3174	NonMut	5.73207630464099
BA3317	NonMut	8.78412431760784
BA3299	NonMut	4.04672215210504
BA3221	NonMut	-0.38969003685215
BA3347	NonMut	1.22944543113974
BA3235	NonMut	1.81606762523089
BA3126	NonMut	3.2401351714745
BA3380	NonMut	6.34190143280827
BA3089	NonMut	8.79022656584331
BA3109	NonMut	5.96945929693027
BA3114	NonMut	5.7641069155357
BA3418	NonMut	6.62357481456438
BA3245	NonMut	6.97993778438247
BA3085	NonMut	7.56321071069528
BA3128	NonMut	7.00991256129177
BA3423	NonMut	5.53058601108242
BA3173	NonMut	7.1445927897216
BA3171	NonMut	9.14481502348153
BA3210	NonMut	5.28864753312789
BA3157	NonMut	8.42559982560594
BA3433	NonMut	5.70146183160515
BA3322	NonMut	4.93470537442066
BA3374	NonMut	5.53239656043462
BA3450	NonMut	6.72640507458581
BA3269	NonMut	7.55189787670547
BA3110	NonMut	3.17892025585561
BA3156	NonMut	6.61592394796106
BA3226	NonMut	7.7045927999637
BA3421	NonMut	5.05080635120384
BA3289	NonMut	5.08151823941693
BA3430	NonMut	2.4702039958371
BA3145	NonMut	7.58759859001841
BA3399	NonMut	5.58084969783205
BA3449	NonMut	5.95439094102815
BA3384	NonMut	7.56567805381962
BA3163	NonMut	1.17134115218982
BA3436	NonMut	8.47663077360064
BA3154	NonMut	-0.227067223199409
BA3162	NonMut	8.49657233882556
BA3352	NonMut	6.99719018449603
BA3149	NonMut	5.90555861314736
BA3169	NonMut	2.62283712368534
BA3180	NonMut	7.79093203959201
BA3255	NonMut	6.40926123688896
BA3438	NonMut	3.9216388561837
BA3345	NonMut	2.02417937472789
BA3403	NonMut	4.68063578286025
BA3431	NonMut	5.74901581721608
BA3181	NonMut	4.39774491020096
BA3341	NonMut	5.75832214709053
BA3191	NonMut	6.79520689964912
BA3197	NonMut	5.66936167999459
BA3448	NonMut	8.51679913189176
BA3453	NonMut	7.12738803665014
BA3308	NonMut	7.55977224878375
BA3186	NonMut	8.10894763837049
BA3334	NonMut	5.02586431491849
BA3447	NonMut	5.94021025458643
BA3116	NonMut	5.85542200416075
BA3280	NonMut	6.01005588113279
BA3185	NonMut	5.6098838682387
BA3318	NonMut	7.574849932275
BA3216	NonMut	6.67285627660237
BA3332	NonMut	6.47025472959033
BA3214	NonMut	5.9785222997962
BA3099	NonMut	7.20386734649371
BA3141	NonMut	7.23894729675129
BA3373	NonMut	7.56206988956539
BA3328	NonMut	4.62535414272787
BA3339	NonMut	-0.08887661487244
BA3142	NonMut	5.56967790109069
BA3381	NonMut	6.39210318114874
BA3290	NonMut	5.14045385048919
BA3207	NonMut	3.08252840570975
BA3296	NonMut	4.19910119394124
BA3305	NonMut	3.81612780124423
BA3434	NonMut	7.19312453230448
BA3264	NonMut	7.54625616208849
BA3329	NonMut	8.05115312612603
BA3417	NonMut	-1.04532144447794
BA3367	NonMut	0.962688765366786
BA3225	NonMut	2.72493519321927
BA3222	NonMut	4.25414001013237
BA3139	NonMut	6.63599137571399
BA3213	NonMut	7.8503248353151
BA3270	NonMut	5.48358277984793
BA3415	NonMut	9.88079564639631
BA3324	NonMut	7.81101053195418
BA3335	NonMut	6.17773554711095
BA3326	NonMut	-0.0006124782671186
BA3285	NonMut	7.78681257977187
BA3297	NonMut	6.74447949059254
BA3394	NonMut	5.43546904513176
BA3412	NonMut	4.96266025809675
BA3293	NonMut	3.4550470720229
BA3250	NonMut	7.12738803665014
BA3177	NonMut	7.40108920011618
BA3182	NonMut	7.4382687261571
BA3260	NonMut	4.43026354617328
BA3369	NonMut	8.1073163967498
BA3078	NonMut	8.74983670146495
BA3386	NonMut	6.99516443206292
BA3445	NonMut	2.9652424467697
BA3452	NonMut	7.80094268898657
BA3176	NonMut	8.42321613548815
BA3258	NonMut	1.45644363841645
BA3295	NonMut	7.63511106991273
BA3283	NonMut	6.81394894542996
BA3390	NonMut	2.0027706023653
BA3275	NonMut	1.79218942654284
BA3234	NonMut	4.19258206139557
BA3087	NonMut	9.37087504671963
BA3454	NonMut	7.38257507273258
BA3302	NonMut	8.51934782702254
BA3117	NonMut	9.25691151442812
BA3266	NonMut	8.20414503388581
BA3175	NonMut	4.04515830056364
BA3268	NonMut	7.15327818681819
BA3229	NonMut	7.7045927999637
BA3353	NonMut	9.01658796485945
BA3312	NonMut	7.96905854853838
BA3119	NonMut	7.72277870826456
BA3138	NonMut	5.76293182295601
BA3219	NonMut	3.36719135359718
BA3388	NonMut	6.51657057172327
BA3357	NonMut	7.76884228347361
BA3351	NonMut	6.11161537904966
BA3208	NonMut	7.46163860381834
BA3200	NonMut	6.39165195051498
BA3146	NonMut	7.13121480456278
BA3211	NonMut	6.22243678568209
BA3237	NonMut	7.1045805500083
BA3130	NonMut	1.63950073835561
BA3376	NonMut	6.96026429862309
BA3137	NonMut	7.81969894849543
BA3300	NonMut	7.31848514343172
BA3375	NonMut	5.40039592941304
BA3249	NonMut	7.85633367820174
BA3242	NonMut	7.59565623174131
BA3446	NonMut	6.72238123052722
BA3416	NonMut	7.9609725092348
