#Boxplots d'expressions du gène ASXL1 en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 10.212, p-value = 0.000
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        6.587837
BA2172      KMT2A_re        5.798345
BA2488      PML-RARA        6.196901
BA2449 RUNX1-RUNX1T1        6.061686
BA3038    CBFB-MYH11        5.486118
BA2649      PML-RARA        6.318104
BA2909 RUNX1-RUNX1T1        6.022459
BA2947 RUNX1-RUNX1T1        6.617004
BA2564    CBFB-MYH11        5.686097
BA3243      PML-RARA        6.034043
BA2427    CBFB-MYH11        6.461362
BA2446   MLLT3-KMT2A        5.876948
BA2025   MLLT3-KMT2A        5.796034
BA2087   MLLT3-KMT2A        5.724804
BA2148    CBFB-MYH11        6.333683
BA3178   MLLT3-KMT2A        5.513457
BA2072    CBFB-MYH11        5.707576
BA2733    CBFB-MYH11        6.068855
BA2069   MLLT3-KMT2A        6.003921
BA2308   GATA2-MECOM        6.176416
BA2413   GATA2-MECOM        6.215397
BA2334    DEK-NUP214        6.112940
BA2050    DEK-NUP214        6.102773
BA2294 RUNX1-RUNX1T1        6.307407
BA2814   MLLT3-KMT2A        5.406259
BA2511   GATA2-MECOM        6.644117
BA2505   GATA2-MECOM        5.992737
BA2282      PML-RARA        5.835609
BA2482    CBFB-MYH11        5.696461
BA2906      KMT2A_re        6.039384
BA2956    CBFB-MYH11        6.166520
BA2737 RUNX1-RUNX1T1        5.720614
BA2463 RUNX1-RUNX1T1        5.757194
BA2992    CBFB-MYH11        5.944313
BA2260    CBFB-MYH11        5.550258
BA2524    CBFB-MYH11        5.757569
BA2811      PML-RARA        6.200505
BA2540   MLLT3-KMT2A        5.750230
BA2928   MLLT3-KMT2A        5.548409
BA2651   MLLT3-KMT2A        6.324087
BA3013      KMT2A_re        5.886440
BA2377   MLLT3-KMT2A        6.013736
BA2095      PML-RARA        6.307882
BA2727   GATA2-MECOM        6.291374
BA2053    CBFB-MYH11        5.989179
BA2354 RUNX1-RUNX1T1        6.086663
BA3145    DEK-NUP214        6.324985
BA2464      PML-RARA        6.268811
BA2541      KMT2A_re        6.019124
BA2143      PML-RARA        6.047757
BA2497      KMT2A_re        5.819597
BA2575    CBFB-MYH11        5.472842
BA2791      PML-RARA        6.198750
BA2709    CBFB-MYH11        5.675831
BA2281      PML-RARA        6.521706
BA2828    CBFB-MYH11        5.497259
BA2952   MLLT3-KMT2A        5.884062
BA2051    CBFB-MYH11        5.948369
BA2532      PML-RARA        6.370320
BA3011      PML-RARA        6.356274
BA2510      KMT2A_re        5.817263
BA2374      PML-RARA        6.287793
BA2031      KMT2A_re        5.688724
BA2066      KMT2A_re        5.379287
BA2304   MLLT3-KMT2A        5.365848
BA2355      KMT2A_re        6.665644
BA2322    CBFB-MYH11        5.617807
BA2121 RUNX1-RUNX1T1        6.054487
BA2944 RUNX1-RUNX1T1        6.235336
BA2978 RUNX1-RUNX1T1        5.694493
BA2587    CBFB-MYH11        5.708722
BA2623    CBFB-MYH11        6.022459
BA2426    CBFB-MYH11        5.688724
BA2786   MLLT3-KMT2A        5.696831
BA2483      KMT2A_re        5.667403
BA3002      KMT2A_re        5.534627
BA2639    CBFB-MYH11        5.922745
BA2501      PML-RARA        6.060367
BA3407      KMT2A_re        6.235336
BA2646      PML-RARA        6.125940
BA2306 RUNX1-RUNX1T1        5.862101
BA2842 RUNX1-RUNX1T1        5.826978
BA2904    CBFB-MYH11        5.851825
BA2234      KMT2A_re        5.597759
BA2022      PML-RARA        6.131657
BA2037   GATA2-MECOM        6.361822
BA2882   MLLT3-KMT2A        5.591377
BA2728   GATA2-MECOM        5.968239
BA2951   GATA2-MECOM        5.987476
BA2584      KMT2A_re        5.867812
BA2047      PML-RARA        6.179899
BA2101    CBFB-MYH11        6.591485
BA2507    CBFB-MYH11        5.969878
