#Boxplots d'expressions du gène NPM1 en fonction de la feature consensusAMLFusions
#Résultat du test statistique ANOVA : F = 2.521, p-value = 0.018
#Tableau des résultats :
Sample       Feature  ExpressionGene
BA2922    DEK-NUP214        9.786750
BA2172      KMT2A_re        9.259259
BA2488      PML-RARA        7.911113
BA2449 RUNX1-RUNX1T1        9.520364
BA3038    CBFB-MYH11        7.734622
BA2649      PML-RARA        9.242989
BA2909 RUNX1-RUNX1T1        7.837049
BA2947 RUNX1-RUNX1T1        9.919206
BA2564    CBFB-MYH11        8.748006
BA3243      PML-RARA        8.843079
BA2427    CBFB-MYH11        8.910905
BA2446   MLLT3-KMT2A        8.337842
BA2025   MLLT3-KMT2A        8.563383
BA2087   MLLT3-KMT2A        9.101477
BA2148    CBFB-MYH11        7.956092
BA3178   MLLT3-KMT2A        8.768973
BA2072    CBFB-MYH11        8.411359
BA2733    CBFB-MYH11        8.964586
BA2069   MLLT3-KMT2A        8.461858
BA2308   GATA2-MECOM        9.487080
BA2413   GATA2-MECOM        9.404539
BA2334    DEK-NUP214        8.940880
BA2050    DEK-NUP214        9.347447
BA2294 RUNX1-RUNX1T1        9.255177
BA2814   MLLT3-KMT2A        7.637556
BA2511   GATA2-MECOM        8.464310
BA2505   GATA2-MECOM        9.092308
BA2282      PML-RARA        7.265038
BA2482    CBFB-MYH11        9.045020
BA2906      KMT2A_re        8.802503
BA2956    CBFB-MYH11        8.111045
BA2737 RUNX1-RUNX1T1        8.026857
BA2463 RUNX1-RUNX1T1        8.417933
BA2992    CBFB-MYH11        9.183380
BA2260    CBFB-MYH11        8.750984
BA2524    CBFB-MYH11        9.259259
BA2811      PML-RARA        8.836768
BA2540   MLLT3-KMT2A        8.868577
BA2928   MLLT3-KMT2A        8.721461
BA2651   MLLT3-KMT2A        9.179483
BA3013      KMT2A_re        9.544570
BA2377   MLLT3-KMT2A        8.743899
BA2095      PML-RARA        9.133421
BA2727   GATA2-MECOM        9.833041
BA2053    CBFB-MYH11        9.167845
BA2354 RUNX1-RUNX1T1        9.302382
BA3145    DEK-NUP214        8.616958
